0  14  1.29511e+06  0.00000e+00  9.92420e+00 -1.73314e+04 -8.71712e+03  2.00000e+04 -1.89189e+04  6.00624e+01  9.00328e+01
178  10  6.56260e+01  0.00000e+00 -4.38289e+03 -4.39957e+03  1.23429e+03  6.21022e+03  5.33630e+09  8.97259e+01  4.51088e+01
179  13  1.21324e+02  0.00000e+00 -4.38344e+03 -4.40058e+03  1.23432e+03  6.21133e+03  5.36628e+09  8.97262e+01  4.51118e+01
180  10  4.32129e+01  0.00000e+00 -4.38403e+03 -4.39869e+03  1.23432e+03  6.21040e+03  5.39626e+09  8.97262e+01  4.50957e+01
181  11  8.40419e+01  0.00000e+00 -4.38312e+03 -4.39841e+03  1.23430e+03  6.20956e+03  5.42624e+09  8.97259e+01  4.50998e+01
182   9  3.09184e+01  0.00000e+00 -4.38687e+03 -4.39676e+03  1.23430e+03  6.21104e+03  5.45622e+09  8.97260e+01  4.50645e+01
183  12  7.43464e+01  0.00000e+00 -4.38419e+03 -4.40156e+03  1.23436e+03  6.21254e+03  5.48620e+09  8.97266e+01  4.51133e+01
184  13  9.43170e+01  0.00000e+00 -4.38375e+03 -4.40091e+03  1.23434e+03  6.21178e+03  5.51618e+09  8.97264e+01  4.51119e+01
185  10  7.66705e+01  0.00000e+00 -4.38379e+03 -4.39823e+03  1.23432e+03  6.20990e+03  5.54616e+09  8.97261e+01  4.50942e+01
186  11  6.72976e+01  0.00000e+00 -4.38349e+03 -4.39906e+03  1.23430e+03  6.21028e+03  5.57614e+09  8.97260e+01  4.51016e+01
187  12  9.54179e+01  0.00000e+00 -4.38265e+03 -4.39276e+03  1.24167e+03  6.20520e+03  5.60612e+09  8.97938e+01  4.50660e+01
188  11  5.54661e+01  0.00000e+00 -4.38353e+03 -4.39859e+03  1.23430e+03  6.20998e+03  5.63610e+09  8.97260e+01  4.50983e+01
189  11  7.60544e+01  0.00000e+00 -4.38416e+03 -4.40105e+03  1.23436e+03  6.21217e+03  5.66608e+09  8.97266e+01  4.51102e+01
190  11  7.73498e+01  0.00000e+00 -4.38229e+03 -4.39187e+03  1.25362e+03  6.20428e+03  5.69606e+09  8.99042e+01  4.50626e+01
191  12  7.72891e+01  0.00000e+00 -4.38477e+03 -4.39940e+03  1.23433e+03  6.21142e+03  5.72603e+09  8.97263e+01  4.50954e+01
192  13  9.37977e+01  0.00000e+00 -4.38409e+03 -4.39945e+03  1.23430e+03  6.21098e+03  5.75601e+09  8.97260e+01  4.51002e+01
193  12  1.14497e+02  0.00000e+00 -4.38512e+03 -4.39985e+03  1.23429e+03  6.21199e+03  5.78599e+09  8.97260e+01  4.50960e+01
194   9  4.30818e+01  0.00000e+00 -4.38205e+03 -4.38606e+03  1.28935e+03  6.20005e+03  5.81597e+09  9.02342e+01  4.50262e+01
195  10  3.09100e+01  0.00000e+00 -4.38435e+03 -4.37526e+03  1.25230e+03  6.19400e+03  5.84595e+09  8.98918e+01  4.49406e+01
196  11  8.73454e+01  0.00000e+00 -4.38402e+03 -4.39739e+03  1.23430e+03  6.20947e+03  5.87593e+09  8.97260e+01  4.50873e+01
197  11  8.97676e+01  0.00000e+00 -4.38421e+03 -4.39729e+03  1.23431e+03  6.20953e+03  5.90591e+09  8.97261e+01  4.50853e+01
198  11  8.05512e+01  0.00000e+00 -4.38340e+03 -4.40090e+03  1.23431e+03  6.21152e+03  5.93589e+09  8.97261e+01  4.51142e+01
199  12  5.48427e+01  0.00000e+00 -4.38541e+03 -4.39715e+03  1.23431e+03  6.21028e+03  5.96587e+09  8.97261e+01  4.50766e+01
200  11  3.28275e+01  0.00000e+00 -4.38405e+03 -4.38606e+03  1.25975e+03  6.20141e+03  5.99585e+09  8.99608e+01  4.50131e+01
201   9  3.79857e+01  0.00000e+00 -4.38264e+03 -4.39120e+03  1.27319e+03  6.20405e+03  6.02583e+09  9.00849e+01  4.50559e+01
202   7  4.78998e+01  0.00000e+00 -4.38605e+03 -4.39681e+03  1.23436e+03  6.21050e+03  6.05581e+09  8.97266e+01  4.50702e+01
203  11  7.83671e+01  0.00000e+00 -4.38411e+03 -4.39861e+03  1.23432e+03  6.21040e+03  6.08579e+09  8.97262e+01  4.50945e+01
204  10  7.08431e+01  0.00000e+00 -4.38570e+03 -4.39904e+03  1.23434e+03  6.21183e+03  6.11577e+09  8.97264e+01  4.50870e+01
205  11  1.23217e+02  0.00000e+00 -4.38463e+03 -4.39740e+03  1.23436e+03  6.20991e+03  6.14574e+09  8.97265e+01  4.50833e+01
206  11  7.96413e+01  0.00000e+00 -4.38395e+03 -4.39788e+03  1.23434e+03  6.20977e+03  6.17572e+09  8.97263e+01  4.50909e+01
207   9  2.49555e+01  0.00000e+00 -4.38084e+03 -4.38769e+03  1.28924e+03  6.20034e+03  6.20570e+09  9.02333e+01  4.50447e+01
208  10  2.64381e+01  0.00000e+00 -4.38088e+03 -4.39072e+03  1.28350e+03  6.20249e+03  6.23568e+09  9.01801e+01  4.50643e+01
209  10  6.69743e+01  0.00000e+00 -4.38418e+03 -4.39770e+03  1.23432e+03  6.20981e+03  6.26566e+09  8.97261e+01  4.50882e+01
210   8  3.68879e+01  0.00000e+00 -4.38432e+03 -4.39751e+03  1.23437e+03  6.20977e+03  6.29564e+09  8.97266e+01  4.50861e+01
211  12  1.19465e+02  0.00000e+00 -4.38343e+03 -4.39895e+03  1.23435e+03  6.21016e+03  6.32562e+09  8.97264e+01  4.51013e+01
212  11  6.93192e+01  0.00000e+00 -4.38425e+03 -4.39775e+03  1.23432e+03  6.20989e+03  6.35560e+09  8.97262e+01  4.50880e+01
213  12  5.47084e+01  0.00000e+00 -4.38546e+03 -4.39772e+03  1.23446e+03  6.21073e+03  6.38558e+09  8.97274e+01  4.50800e+01
214  11  8.52879e+01  0.00000e+00 -4.38619e+03 -4.39747e+03  1.23446e+03  6.21106e+03  6.41556e+09  8.97275e+01  4.50736e+01
215  12  4.95946e+01  0.00000e+00 -4.38602e+03 -4.39684e+03  1.23438e+03  6.21050e+03  6.44554e+09  8.97267e+01  4.50706e+01
216  12  1.09237e+02  0.00000e+00 -4.38460e+03 -4.39952e+03  1.23437e+03  6.21139e+03  6.47552e+09  8.97267e+01  4.50973e+01
217   9  6.66890e+01  0.00000e+00 -4.38412e+03 -4.39882e+03  1.23433e+03  6.21055e+03  6.50550e+09  8.97263e+01  4.50959e+01
218  13  8.43739e+01  0.00000e+00 -4.38407e+03 -4.40029e+03  1.23436e+03  6.21156e+03  6.53547e+09  8.97266e+01  4.51058e+01
219   9  3.52802e+01  0.00000e+00 -4.38500e+03 -4.39761e+03  1.23438e+03  6.21031e+03  6.56545e+09  8.97268e+01  4.50823e+01
220  11  7.33311e+01  0.00000e+00 -4.38331e+03 -4.39877e+03  1.23433e+03  6.20995e+03  6.59543e+09  8.97262e+01  4.51009e+01
221  12  9.16864e+01  0.00000e+00 -4.38504e+03 -4.39855e+03  1.23436e+03  6.21102e+03  6.62541e+09  8.97265e+01  4.50881e+01
222  13  8.18100e+01  0.00000e+00 -4.38488e+03 -4.39892e+03  1.23434e+03  6.21116e+03  6.65539e+09  8.97264e+01  4.50916e+01
223  11  6.25971e+01  0.00000e+00 -4.38330e+03 -4.39975e+03  1.23433e+03  6.21064e+03  6.68537e+09  8.97263e+01  4.51073e+01
224  13  8.73088e+01  0.00000e+00 -4.38479e+03 -4.39939e+03  1.23434e+03  6.21143e+03  6.71535e+09  8.97264e+01  4.50953e+01
225  13  1.13380e+02  0.00000e+00 -4.38387e+03 -4.39862e+03  1.23434e+03  6.21024e+03  6.74533e+09  8.97264e+01  4.50962e+01
226  12  7.37690e+01  0.00000e+00 -4.38383e+03 -4.40093e+03  1.23442e+03  6.21185e+03  6.77531e+09  8.97272e+01  4.51116e+01
227  11  3.32455e+01  0.00000e+00 -4.38387e+03 -4.39403e+03  1.24414e+03  6.20695e+03  6.80529e+09  8.98166e+01  4.50663e+01
228  11  6.75511e+01  0.00000e+00 -4.38507e+03 -4.40057e+03  1.24157e+03  6.21243e+03  6.83527e+09  8.97931e+01  4.51011e+01
229  13  1.14584e+02  0.00000e+00 -4.38375e+03 -4.39948e+03  1.23435e+03  6.21076e+03  6.86525e+09  8.97265e+01  4.51026e+01
230  11  8.72380e+01  0.00000e+00 -4.38365e+03 -4.39997e+03  1.23434e+03  6.21104e+03  6.89523e+09  8.97264e+01  4.51064e+01
231  12  6.69942e+01  0.00000e+00 -4.38371e+03 -4.39890e+03  1.23435e+03  6.21032e+03  6.92521e+09  8.97265e+01  4.50991e+01
232  11  7.03505e+01  0.00000e+00 -4.38439e+03 -4.39748e+03  1.23435e+03  6.20980e+03  6.95518e+09  8.97265e+01  4.50854e+01
233  11  6.86045e+01  0.00000e+00 -4.38461e+03 -4.39905e+03  1.23438e+03  6.21106e+03  6.98516e+09  8.97268e+01  4.50942e+01
234  11  5.61267e+01  0.00000e+00 -4.38275e+03 -4.39494e+03  1.23274e+03  6.20685e+03  7.01514e+09  8.97115e+01  4.50796e+01
235  10  6.92456e+01  0.00000e+00 -4.38304e+03 -4.38805e+03  1.24360e+03  6.20213e+03  7.04512e+09  8.98116e+01  4.50327e+01
236  10  2.89061e+01  0.00000e+00 -4.38569e+03 -4.39721e+03  1.23440e+03  6.21053e+03  7.07510e+09  8.97270e+01  4.50752e+01
237  12  9.98347e+01  0.00000e+00 -4.38283e+03 -4.40096e+03  1.23437e+03  6.21116e+03  7.10508e+09  8.97267e+01  4.51182e+01
238  13  9.02368e+01  0.00000e+00 -4.38394e+03 -4.39926e+03  1.23436e+03  6.21073e+03  7.13506e+09  8.97266e+01  4.50999e+01
239  10  5.97003e+01  0.00000e+00 -4.38375e+03 -4.39821e+03  1.23435e+03  6.20986e+03  7.16504e+09  8.97264e+01  4.50943e+01
240  13  1.01892e+02  0.00000e+00 -4.38429e+03 -4.39950e+03  1.23434e+03  6.21116e+03  7.19502e+09  8.97264e+01  4.50992e+01
241  10  4.03521e+01  0.00000e+00 -4.38358e+03 -4.39620e+03  1.23705e+03  6.20831e+03  7.22500e+09  8.97513e+01  4.50824e+01
242  10  5.51172e+01  0.00000e+00 -4.38349e+03 -4.39949e+03  1.23435e+03  6.21058e+03  7.25498e+09  8.97264e+01  4.51044e+01
243  13  9.81526e+01  0.00000e+00 -4.38458e+03 -4.40017e+03  1.23437e+03  6.21184e+03  7.28496e+09  8.97267e+01  4.51017e+01
244  11  1.06382e+02  0.00000e+00 -4.38481e+03 -4.39845e+03  1.23435e+03  6.21078e+03  7.31494e+09  8.97265e+01  4.50890e+01
245  10  3.45855e+01  0.00000e+00 -4.38263e+03 -4.38862e+03  1.22828e+03  6.20231e+03  7.34491e+09  8.96700e+01  4.50391e+01
246  10  4.96009e+01  0.00000e+00 -4.38367e+03 -4.39878e+03  1.23438e+03  6.21021e+03  7.37489e+09  8.97268e+01  4.50986e+01
247  10  4.85159e+01  0.00000e+00 -4.38361e+03 -4.39883e+03  1.23438e+03  6.21020e+03  7.40487e+09  8.97267e+01  4.50993e+01
248  12  9.06069e+01  0.00000e+00 -4.38453e+03 -4.39869e+03  1.23437e+03  6.21075e+03  7.43485e+09  8.97267e+01  4.50923e+01
249  10  7.92358e+01  0.00000e+00 -4.38397e+03 -4.39925e+03  1.23440e+03  6.21076e+03  7.46483e+09  8.97270e+01  4.50997e+01
250  11  1.27346e+02  0.00000e+00 -4.38319e+03 -4.39856e+03  1.23437e+03  6.20971e+03  7.49481e+09  8.97266e+01  4.51003e+01
251  12  9.69487e+01  0.00000e+00 -4.38454e+03 -4.39761e+03  1.23439e+03  6.20999e+03  7.52479e+09  8.97268e+01  4.50853e+01
252  10  6.45253e+01  0.00000e+00 -4.38351e+03 -4.39785e+03  1.23438e+03  6.20944e+03  7.55477e+09  8.97267e+01  4.50935e+01
253  11  6.15416e+01  0.00000e+00 -4.38327e+03 -4.39853e+03  1.24717e+03  6.20970e+03  7.58475e+09  8.98447e+01  4.50996e+01
254   9  3.23863e+01  0.00000e+00 -4.38575e+03 -4.39903e+03  1.23448e+03  6.21185e+03  7.61473e+09  8.97277e+01  4.50866e+01
255  13  6.76022e+01  0.00000e+00 -4.38418e+03 -4.39813e+03  1.23437e+03  6.21011e+03  7.64471e+09  8.97267e+01  4.50910e+01
256   8  3.49294e+01  0.00000e+00 -4.38434e+03 -4.39842e+03  1.23443e+03  6.21043e+03  7.67469e+09  8.97272e+01  4.50919e+01
257  12  7.48822e+01  0.00000e+00 -4.38519e+03 -4.39790e+03  1.23444e+03  6.21066e+03  7.70467e+09  8.97273e+01  4.50829e+01
258  11  8.29710e+01  0.00000e+00 -4.38161e+03 -4.39350e+03  1.24384e+03  6.20498e+03  7.73464e+09  8.98138e+01  4.50776e+01
259  10  6.13954e+01  0.00000e+00 -4.38383e+03 -4.39824e+03  1.23440e+03  6.20994e+03  7.76462e+09  8.97269e+01  4.50940e+01
260  10  2.66733e+01  0.00000e+00 -4.38384e+03 -4.38449e+03  1.25222e+03  6.20016e+03  7.79460e+09  8.98911e+01  4.50042e+01
261  11  8.16043e+01  0.00000e+00 -4.38445e+03 -4.39874e+03  1.23439e+03  6.21073e+03  7.82458e+09  8.97269e+01  4.50932e+01
262  12  6.25297e+01  0.00000e+00 -4.38670e+03 -4.40421e+03  1.24943e+03  6.21614e+03  7.85456e+09  8.98657e+01  4.51141e+01
263  11  7.02637e+01  0.00000e+00 -4.38526e+03 -4.39753e+03  1.23442e+03  6.21045e+03  7.88454e+09  8.97271e+01  4.50800e+01
264  13  1.04160e+02  0.00000e+00 -4.38424e+03 -4.40069e+03  1.23438e+03  6.21197e+03  7.91452e+09  8.97268e+01  4.51073e+01
265  11  6.02025e+01  0.00000e+00 -4.38531e+03 -4.39979e+03  1.23494e+03  6.21208e+03  7.94450e+09  8.97319e+01  4.50944e+01
266  10  4.64090e+01  0.00000e+00 -4.38554e+03 -4.39659e+03  1.23444e+03  6.20998e+03  7.97448e+09  8.97273e+01  4.50721e+01
267  12  7.08005e+01  0.00000e+00 -4.38444e+03 -4.39884e+03  1.23438e+03  6.21079e+03  8.00446e+09  8.97268e+01  4.50940e+01
268   9  4.90347e+01  0.00000e+00 -4.38458e+03 -4.39820e+03  1.23439e+03  6.21044e+03  8.03444e+09  8.97268e+01  4.50889e+01
269  10  2.43502e+01  0.00000e+00 -4.38266e+03 -4.38967e+03  1.24652e+03  6.20300e+03  8.06442e+09  8.98386e+01  4.50457e+01
270  10  3.37600e+01  0.00000e+00 -4.38442e+03 -4.39823e+03  1.23438e+03  6.21035e+03  8.09440e+09  8.97267e+01  4.50901e+01
271  12  8.49857e+01  0.00000e+00 -4.38273e+03 -4.39544e+03  1.23773e+03  6.20716e+03  8.12438e+09  8.97575e+01  4.50829e+01
272  10  4.18310e+01  0.00000e+00 -4.38437e+03 -4.39835e+03  1.23442e+03  6.21040e+03  8.15435e+09  8.97271e+01  4.50912e+01
273   9  4.37914e+01  0.00000e+00 -4.38338e+03 -4.39498e+03  1.24793e+03  6.20726e+03  8.18433e+09  8.98516e+01  4.50757e+01
274  12  5.67491e+01  0.00000e+00 -4.38454e+03 -4.39879e+03  1.23440e+03  6.21083e+03  8.21431e+09  8.97269e+01  4.50930e+01
275  12  9.35678e+01  0.00000e+00 -4.38449e+03 -4.39872e+03  1.23443e+03  6.21074e+03  8.24429e+09  8.97272e+01  4.50928e+01
276  12  5.74260e+01  0.00000e+00 -4.38389e+03 -4.39864e+03  1.23442e+03  6.21027e+03  8.27427e+09  8.97271e+01  4.50962e+01
277   9  4.48818e+01  0.00000e+00 -4.38462e+03 -4.39720e+03  1.23440e+03  6.20976e+03  8.30425e+09  8.97269e+01  4.50821e+01
278  10  3.94230e+01  0.00000e+00 -4.38436e+03 -4.39173e+03  1.23570e+03  6.20569e+03  8.33423e+09  8.97387e+01  4.50481e+01
279  12  1.45613e+02  0.00000e+00 -4.38398e+03 -4.40212e+03  1.23443e+03  6.21279e+03  8.36421e+09  8.97273e+01  4.51183e+01
280  11  1.08494e+02  0.00000e+00 -4.38420e+03 -4.39887e+03  1.23444e+03  6.21065e+03  8.39419e+09  8.97273e+01  4.50957e+01
281  12  4.31819e+01  0.00000e+00 -4.38208e+03 -4.39307e+03  1.24137e+03  6.20502e+03  8.42417e+09  8.97911e+01  4.50717e+01
282  11  9.98273e+01  0.00000e+00 -4.38500e+03 -4.40007e+03  1.23444e+03  6.21206e+03  8.45415e+09  8.97273e+01  4.50982e+01
283   7  2.00741e+01  0.00000e+00 -4.38537e+03 -4.39190e+03  1.25036e+03  6.20648e+03  8.48413e+09  8.98741e+01  4.50426e+01
284  10  4.03745e+01  0.00000e+00 -4.38490e+03 -4.39804e+03  1.23443e+03  6.21055e+03  8.51411e+09  8.97272e+01  4.50857e+01
285  11  6.27380e+01  0.00000e+00 -4.38389e+03 -4.39898e+03  1.23442e+03  6.21051e+03  8.54408e+09  8.97271e+01  4.50984e+01
286   9  6.58103e+01  0.00000e+00 -4.38143e+03 -4.39177e+03  1.27235e+03  6.20360e+03  8.57406e+09  9.00771e+01  4.50675e+01
287  12  8.64565e+01  0.00000e+00 -4.38492e+03 -4.39832e+03  1.23446e+03  6.21076e+03  8.60404e+09  8.97275e+01  4.50874e+01
288  10  2.94803e+01  0.00000e+00 -4.38575e+03 -4.39766e+03  1.23443e+03  6.21088e+03  8.63402e+09  8.97272e+01  4.50777e+01
289   9  3.72953e+01  0.00000e+00 -4.38303e+03 -4.39126e+03  1.27419e+03  6.20437e+03  8.66400e+09  9.00941e+01  4.50538e+01
290  12  9.33442e+01  0.00000e+00 -4.38433e+03 -4.39984e+03  1.23445e+03  6.21143e+03  8.69398e+09  8.97274e+01  4.51012e+01
291   9  2.88239e+01  0.00000e+00 -4.38479e+03 -4.39889e+03  1.23445e+03  6.21108e+03  8.72396e+09  8.97274e+01  4.50919e+01
292  10  9.47787e+01  0.00000e+00 -4.38452e+03 -4.39897e+03  1.23446e+03  6.21094e+03  8.75394e+09  8.97275e+01  4.50943e+01
293   9  4.70029e+01  0.00000e+00 -4.38497e+03 -4.39828e+03  1.23445e+03  6.21077e+03  8.78392e+09  8.97274e+01  4.50868e+01
294   9  2.64581e+01  0.00000e+00 -4.38509e+03 -4.39722e+03  1.27918e+03  6.21005e+03  8.81390e+09  9.01401e+01  4.50792e+01
295  10  7.27521e+01  0.00000e+00 -4.38380e+03 -4.40046e+03  1.23445e+03  6.21149e+03  8.84388e+09  8.97274e+01  4.51087e+01
296  11  2.60571e+01  0.00000e+00 -4.38611e+03 -4.39998e+03  1.23474e+03  6.21279e+03  8.87386e+09  8.97301e+01  4.50905e+01
297  10  2.64256e+01  0.00000e+00 -4.38527e+03 -4.39842e+03  1.23447e+03  6.21109e+03  8.90384e+09  8.97276e+01  4.50858e+01
298  10  1.79225e+01  0.00000e+00 -4.38259e+03 -4.39183e+03  1.28518e+03  6.20449e+03  8.93381e+09  9.01956e+01  4.50603e+01
299  11  4.52450e+01  0.00000e+00 -4.38513e+03 -4.39832e+03  1.23442e+03  6.21091e+03  8.96379e+09  8.97271e+01  4.50860e+01
300  11  5.35327e+01  0.00000e+00 -4.38955e+03 -4.41200e+03  1.23486e+03  6.22373e+03  8.99377e+09  8.97317e+01  4.51461e+01
301  12  7.17558e+01  0.00000e+00 -4.38534e+03 -4.40202e+03  1.23448e+03  6.21369e+03  9.02375e+09  8.97278e+01  4.51087e+01
302  11  9.13151e+01  0.00000e+00 -4.38598e+03 -4.39810e+03  1.23445e+03  6.21136e+03  9.05373e+09  8.97274e+01  4.50791e+01
303  10  7.09086e+01  0.00000e+00 -4.38441e+03 -4.40103e+03  1.25767e+03  6.21226e+03  9.08371e+09  8.99416e+01  4.51084e+01
304   7  7.04147e+00  0.00000e+00 -4.38397e+03 -4.39900e+03  1.36802e+03  6.21138e+03  9.11369e+09  9.09596e+01  4.50981e+01
305  11  9.16176e+01  0.00000e+00 -4.38411e+03 -4.39972e+03  1.23448e+03  6.21119e+03  9.14367e+09  8.97277e+01  4.51018e+01
306  11  5.97755e+01  0.00000e+00 -4.38433e+03 -4.39839e+03  1.23447e+03  6.21040e+03  9.17365e+09  8.97275e+01  4.50917e+01
307  10  3.63530e+01  0.00000e+00 -4.38540e+03 -4.39746e+03  1.23445e+03  6.21050e+03  9.20363e+09  8.97274e+01  4.50787e+01
308  12  4.00782e+01  0.00000e+00 -4.38458e+03 -4.39856e+03  1.23447e+03  6.21070e+03  9.23361e+09  8.97275e+01  4.50912e+01
309  11  7.84160e+01  0.00000e+00 -4.38431e+03 -4.39947e+03  1.23446e+03  6.21115e+03  9.26359e+09  8.97275e+01  4.50988e+01
310  13  1.06312e+02  0.00000e+00 -4.38463e+03 -4.39865e+03  1.23447e+03  6.21080e+03  9.29357e+09  8.97276e+01  4.50915e+01
311  11  6.75816e+01  0.00000e+00 -4.38483e+03 -4.39660e+03  1.25239e+03  6.20942e+03  9.32355e+09  8.98929e+01  4.50768e+01
312  10  2.77516e+01  0.00000e+00 -4.38251e+03 -4.39297e+03  1.29025e+03  6.20526e+03  9.35352e+09  9.02424e+01  4.50683e+01
313  11  7.47677e+01  0.00000e+00 -4.38361e+03 -4.38976e+03  1.25996e+03  6.20371e+03  9.38350e+09  8.99627e+01  4.50401e+01
314  11  1.93803e+01  0.00000e+00 -4.38343e+03 -4.38987e+03  1.27020e+03  6.20366e+03  9.41348e+09  9.00573e+01  4.50421e+01
315  11  3.81673e+01  0.00000e+00 -4.38248e+03 -4.39482e+03  1.29133e+03  6.20656e+03  9.44346e+09  9.02523e+01  4.50805e+01
316  10  2.31644e+01  0.00000e+00 -4.38464e+03 -4.39970e+03  1.27045e+03  6.21148e+03  9.47344e+09  9.00595e+01  4.50982e+01
317   9  1.70857e+01  0.00000e+00 -4.38489e+03 -4.38937e+03  1.25342e+03  6.20435e+03  9.50342e+09  8.99023e+01  4.50293e+01
318  10  8.55651e+01  0.00000e+00 -4.38483e+03 -4.39834e+03  1.23448e+03  6.21072e+03  9.53340e+09  8.97277e+01  4.50882e+01
319  11  3.43965e+01  0.00000e+00 -4.38546e+03 -4.39820e+03  1.23444e+03  6.21106e+03  9.56338e+09  8.97273e+01  4.50831e+01
320  11  8.09579e+01  0.00000e+00 -4.38448e+03 -4.39902e+03  1.23444e+03  6.21095e+03  9.59336e+09  8.97274e+01  4.50948e+01
321  10  6.03397e+01  0.00000e+00 -4.38730e+03 -4.39810e+03  1.23457e+03  6.21229e+03  9.62334e+09  8.97286e+01  4.50705e+01
322  11  5.26641e+01  0.00000e+00 -4.38429e+03 -4.39794e+03  1.23446e+03  6.21006e+03  9.65332e+09  8.97275e+01  4.50890e+01
323  10  8.96994e+01  0.00000e+00 -4.38339e+03 -4.40074e+03  1.23445e+03  6.21140e+03  9.68330e+09  8.97274e+01  4.51132e+01
324   9  3.73551e+01  0.00000e+00 -4.38559e+03 -4.39810e+03  1.23446e+03  6.21108e+03  9.71328e+09  8.97275e+01  4.50816e+01
325  10  8.20200e+01  0.00000e+00 -4.38494e+03 -4.39847e+03  1.23447e+03  6.21089e+03  9.74325e+09  8.97275e+01  4.50883e+01
326  10  5.91072e+01  0.00000e+00 -4.38562e+03 -4.39941e+03  1.23460e+03  6.21204e+03  9.77323e+09  8.97288e+01  4.50899e+01
327  11  2.41095e+01  0.00000e+00 -4.38338e+03 -4.38915e+03  1.27314e+03  6.20313e+03  9.80321e+09  9.00845e+01  4.50377e+01
328  10  1.64777e+01  0.00000e+00 -4.38494e+03 -4.39737e+03  1.27131e+03  6.21004e+03  9.83319e+09  9.00674e+01  4.50811e+01
329  10  6.12479e+01  0.00000e+00 -4.38329e+03 -4.39910e+03  1.23446e+03  6.21017e+03  9.86317e+09  8.97275e+01  4.51031e+01
330  12  6.73613e+01  0.00000e+00 -4.38556e+03 -4.40011e+03  1.23447e+03  6.21249e+03  9.89315e+09  8.97277e+01  4.50949e+01
331  10  7.15550e+01  0.00000e+00 -4.38397e+03 -4.40016e+03  1.23446e+03  6.21140e+03  9.92313e+09  8.97275e+01  4.51056e+01
332  13  9.13983e+01  0.00000e+00 -4.38400e+03 -4.40083e+03  1.23447e+03  6.21190e+03  9.95311e+09  8.97276e+01  4.51098e+01
333   8  7.62360e+01  0.00000e+00 -4.38226e+03 -4.38945e+03  1.28211e+03  6.20257e+03  9.98309e+09  9.01673e+01  4.50469e+01
334  10  5.49237e+01  0.00000e+00 -4.38767e+03 -4.40905e+03  1.23501e+03  6.22031e+03  1.00131e+10  8.97330e+01  4.51392e+01
335  12  5.74634e+01  0.00000e+00 -4.38493e+03 -4.39786e+03  1.23447e+03  6.21044e+03  1.00430e+10  8.97276e+01  4.50844e+01
336  10  4.29976e+01  0.00000e+00 -4.38393e+03 -4.39816e+03  1.23448e+03  6.20996e+03  1.00730e+10  8.97276e+01  4.50928e+01
337  10  2.85358e+01  0.00000e+00 -4.38132e+03 -4.39481e+03  1.29351e+03  6.20574e+03  1.01030e+10  9.02725e+01  4.50881e+01
338  12  7.29443e+01  0.00000e+00 -4.38637e+03 -4.39857e+03  1.23455e+03  6.21196e+03  1.01330e+10  8.97283e+01  4.50796e+01
339  10  3.55937e+01  0.00000e+00 -4.39359e+03 -4.41328e+03  1.24207e+03  6.22745e+03  1.01630e+10  8.97982e+01  4.51281e+01
340   9  4.79691e+01  0.00000e+00 -4.38740e+03 -4.39967e+03  1.23724e+03  6.21346e+03  1.01929e+10  8.97532e+01  4.50800e+01
341  10  2.88703e+01  0.00000e+00 -4.38296e+03 -4.39819e+03  1.23447e+03  6.20929e+03  1.02229e+10  8.97275e+01  4.50994e+01
342  10  5.62972e+01  0.00000e+00 -4.38253e+03 -4.39579e+03  1.26078e+03  6.20722e+03  1.02529e+10  8.99703e+01  4.50866e+01
343  12  5.67680e+01  0.00000e+00 -4.38499e+03 -4.40070e+03  1.23451e+03  6.21250e+03  1.02829e+10  8.97280e+01  4.51025e+01
344  13  5.14417e+01  0.00000e+00 -4.38445e+03 -4.40055e+03  1.23457e+03  6.21202e+03  1.03129e+10  8.97285e+01  4.51050e+01
345  10  7.59999e+01  0.00000e+00 -4.38405e+03 -4.39946e+03  1.23451e+03  6.21096e+03  1.03428e+10  8.97280e+01  4.51005e+01
346   9  2.39327e+01  0.00000e+00 -4.38473e+03 -4.39588e+03  1.30172e+03  6.20894e+03  1.03728e+10  9.03481e+01  4.50728e+01
347  12  4.81024e+01  0.00000e+00 -4.38515e+03 -4.39867e+03  1.23454e+03  6.21118e+03  1.04028e+10  8.97283e+01  4.50882e+01
348  10  4.37145e+01  0.00000e+00 -4.38493e+03 -4.39774e+03  1.23449e+03  6.21036e+03  1.04328e+10  8.97277e+01  4.50836e+01
349  12  4.17486e+01  0.00000e+00 -4.38555e+03 -4.39790e+03  1.23454e+03  6.21091e+03  1.04628e+10  8.97282e+01  4.50806e+01
350  10  4.47229e+01  0.00000e+00 -4.38528e+03 -4.39921e+03  1.23454e+03  6.21165e+03  1.04927e+10  8.97283e+01  4.50909e+01
351  10  3.19657e+01  0.00000e+00 -4.38610e+03 -4.40236e+03  1.26329e+03  6.21439e+03  1.05227e+10  8.99934e+01  4.51060e+01
352  11  4.16190e+01  0.00000e+00 -4.38554e+03 -4.39876e+03  1.23453e+03  6.21151e+03  1.05527e+10  8.97282e+01  4.50862e+01
353  11  7.35654e+01  0.00000e+00 -4.38496e+03 -4.39954e+03  1.23449e+03  6.21166e+03  1.05827e+10  8.97278e+01  4.50951e+01
354  10  2.67478e+01  0.00000e+00 -4.38324e+03 -4.39183e+03  1.26557e+03  6.20491e+03  1.06127e+10  9.00145e+01  4.50561e+01
355  10  7.38009e+01  0.00000e+00 -4.38441e+03 -4.39940e+03  1.23452e+03  6.21117e+03  1.06426e+10  8.97281e+01  4.50978e+01
